gene,inMod
ENSDARG00000024167,0
ENSDARG00000074428,0
ENSDARG00000044142,0
ENSDARG00000044144,0
ENSDARG00000074583,0
ENSDARG00000087749,0
ENSDARG00000076462,0
ENSDARG00000061215,0
ENSDARG00000007285,0
ENSDARG00000061207,0
ENSDARG00000021811,0
ENSDARG00000074726,0
ENSDARG00000061169,0
ENSDARG00000030237,0
ENSDARG00000070874,0
ENSDARG00000033707,0
ENSDARG00000097437,0
ENSDARG00000097934,0
ENSDARG00000032623,0
ENSDARG00000021147,0
ENSDARG00000078552,0
ENSDARG00000032932,0
ENSDARG00000033437,0
ENSDARG00000021896,0
ENSDARG00000079233,0
ENSDARG00000054823,0
ENSDARG00000055270,0
ENSDARG00000014498,0
ENSDARG00000003902,0
ENSDARG00000087556,0
ENSDARG00000097478,0
ENSDARG00000042370,0
ENSDARG00000075556,0
ENSDARG00000060679,0
ENSDARG00000054122,0
ENSDARG00000054124,0
ENSDARG00000024017,0
ENSDARG00000054128,0
ENSDARG00000042563,0
ENSDARG00000023999,0
ENSDARG00000054213,0
ENSDARG00000054220,0
ENSDARG00000001729,0
ENSDARG00000098051,0
ENSDARG00000000779,0
ENSDARG00000001313,0
ENSDARG00000075949,0
ENSDARG00000097263,0
ENSDARG00000070769,0
ENSDARG00000097683,0
ENSDARG00000054302,0
ENSDARG00000090708,0
ENSDARG00000022000,0
ENSDARG00000031434,0
ENSDARG00000028804,0
ENSDARG00000060835,0
ENSDARG00000021151,0
ENSDARG00000060854,0
ENSDARG00000029482,0
ENSDARG00000004861,0
ENSDARG00000097115,0
ENSDARG00000054414,0
ENSDARG00000097668,0
ENSDARG00000070794,0
ENSDARG00000020239,0
ENSDARG00000054973,0
ENSDARG00000054537,0
ENSDARG00000091222,0
ENSDARG00000074393,0
ENSDARG00000074809,0
ENSDARG00000042780,0
ENSDARG00000079796,0
ENSDARG00000042793,0
ENSDARG00000042796,0
ENSDARG00000042544,0
ENSDARG00000035650,0
ENSDARG00000042840,0
ENSDARG00000038235,0
ENSDARG00000042846,0
ENSDARG00000060992,0
ENSDARG00000042848,0
ENSDARG00000073962,0
ENSDARG00000086789,0
ENSDARG00000042853,0
ENSDARG00000042856,0
ENSDARG00000042861,0
ENSDARG00000075072,0
ENSDARG00000036781,0
ENSDARG00000019338,0
ENSDARG00000073910,0
ENSDARG00000076988,0
ENSDARG00000005574,0
ENSDARG00000070833,0
ENSDARG00000055027,0
ENSDARG00000036775,0
ENSDARG00000054821,0
ENSDARG00000061294,0
ENSDARG00000098907,0
ENSDARG00000079068,0
ENSDARG00000079029,0
ENSDARG00000097538,0
ENSDARG00000061391,0
ENSDARG00000023323,0
ENSDARG00000079020,0
ENSDARG00000061405,0
ENSDARG00000097530,0
ENSDARG00000055120,0
ENSDARG00000075444,0
ENSDARG00000055133,0
ENSDARG00000055151,0
ENSDARG00000055158,0
ENSDARG00000000837,0
ENSDARG00000012581,0
ENSDARG00000033516,0
ENSDARG00000070916,0
ENSDARG00000043141,0
ENSDARG00000055240,0
ENSDARG00000024602,0
ENSDARG00000091471,0
ENSDARG00000022983,0
ENSDARG00000012874,0
ENSDARG00000097759,0
ENSDARG00000091366,0
ENSDARG00000034042,0
ENSDARG00000015449,0
ENSDARG00000089076,0
ENSDARG00000006272,1
ENSDARG00000005827,0
ENSDARG00000097163,0
ENSDARG00000055283,0
ENSDARG00000031240,1
ENSDARG00000031845,0
ENSDARG00000010181,0
ENSDARG00000007169,0
ENSDARG00000015765,0
ENSDARG00000043213,0
ENSDARG00000097654,0
ENSDARG00000020600,0
ENSDARG00000077811,0
ENSDARG00000053987,0
ENSDARG00000042141,0
ENSDARG00000020231,0
ENSDARG00000011141,0
ENSDARG00000015566,0
ENSDARG00000076501,1
ENSDARG00000053896,0
ENSDARG00000060594,0
ENSDARG00000053890,1
ENSDARG00000070673,0
ENSDARG00000053864,0
ENSDARG00000053858,0
ENSDARG00000070670,0
ENSDARG00000007198,0
ENSDARG00000060569,0
ENSDARG00000016154,0
ENSDARG00000053835,0
ENSDARG00000060564,0
ENSDARG00000053829,0
ENSDARG00000019364,0
ENSDARG00000060551,0
ENSDARG00000042261,0
ENSDARG00000091548,0
ENSDARG00000030490,0
ENSDARG00000053713,0
ENSDARG00000005179,0
ENSDARG00000015425,0
ENSDARG00000029668,0
ENSDARG00000088263,0
ENSDARG00000060494,0
ENSDARG00000097217,0
ENSDARG00000060480,0
ENSDARG00000104306,0
ENSDARG00000013461,0
ENSDARG00000034160,0
ENSDARG00000089862,0
ENSDARG00000104031,0
ENSDARG00000019877,0
ENSDARG00000038863,1
ENSDARG00000040623,0
ENSDARG00000078479,0
ENSDARG00000053301,0
ENSDARG00000005861,1
ENSDARG00000079753,0
ENSDARG00000075107,0
ENSDARG00000003411,0
ENSDARG00000079967,0
ENSDARG00000008239,0
ENSDARG00000089717,0
ENSDARG00000053298,0
ENSDARG00000097650,1
ENSDARG00000038099,0
ENSDARG00000090912,0
ENSDARG00000038154,0
ENSDARG00000053517,0
ENSDARG00000070583,0
ENSDARG00000004576,0
ENSDARG00000053544,0
ENSDARG00000038064,0
ENSDARG00000014854,0
ENSDARG00000070589,0
ENSDARG00000091813,0
ENSDARG00000060430,0
ENSDARG00000097485,0
ENSDARG00000053558,0
ENSDARG00000087985,0
ENSDARG00000101112,0
ENSDARG00000100317,0
ENSDARG00000030357,0
ENSDARG00000032802,0
ENSDARG00000097825,0
ENSDARG00000029045,0
ENSDARG00000076362,0
ENSDARG00000011235,0
ENSDARG00000097731,0
ENSDARG00000060323,0
ENSDARG00000031533,0
ENSDARG00000079686,0
ENSDARG00000076767,0
ENSDARG00000075397,0
ENSDARG00000004158,0
ENSDARG00000089467,0
ENSDARG00000060380,0
ENSDARG00000053485,0
ENSDARG00000052390,0
ENSDARG00000005670,0
ENSDARG00000041864,0
ENSDARG00000016651,0
ENSDARG00000012271,0
ENSDARG00000040192,0
ENSDARG00000002353,0
ENSDARG00000020944,0
ENSDARG00000060021,0
ENSDARG00000077217,0
ENSDARG00000052928,0
ENSDARG00000052942,0
ENSDARG00000015016,0
ENSDARG00000104663,0
ENSDARG00000096961,0
ENSDARG00000095833,0
ENSDARG00000070447,0
ENSDARG00000023587,0
ENSDARG00000053240,0
ENSDARG00000100056,0
ENSDARG00000006840,0
ENSDARG00000097776,0
ENSDARG00000034222,0
ENSDARG00000103628,0
ENSDARG00000087780,0
ENSDARG00000040727,0
ENSDARG00000040487,0
ENSDARG00000008805,0
ENSDARG00000040492,0
ENSDARG00000016763,0
ENSDARG00000102333,0
ENSDARG00000100359,0
ENSDARG00000044847,0
ENSDARG00000053263,0
ENSDARG00000078322,0
ENSDARG00000053217,0
ENSDARG00000030236,0
ENSDARG00000077712,0
ENSDARG00000074471,0
ENSDARG00000097365,0
ENSDARG00000040137,0
ENSDARG00000070526,0
ENSDARG00000026723,0
ENSDARG00000087251,0
ENSDARG00000020581,0
ENSDARG00000088507,0
ENSDARG00000093378,0
ENSDARG00000088298,0
ENSDARG00000097839,0
ENSDARG00000097191,0
ENSDARG00000097685,0
ENSDARG00000019995,0
ENSDARG00000086808,0
ENSDARG00000020242,0
ENSDARG00000088862,0
ENSDARG00000016775,0
ENSDARG00000027867,0
ENSDARG00000004870,0
ENSDARG00000020448,0
ENSDARG00000060101,0
ENSDARG00000043417,0
ENSDARG00000098733,0
ENSDARG00000020077,0
ENSDARG00000007377,0
ENSDARG00000016117,0
ENSDARG00000027279,0
ENSDARG00000038957,0
ENSDARG00000070429,0
ENSDARG00000036793,0
ENSDARG00000019367,0
ENSDARG00000100847,0
ENSDARG00000041952,0
ENSDARG00000014230,0
ENSDARG00000077567,0
ENSDARG00000060068,0
ENSDARG00000041449,0
ENSDARG00000098240,0
ENSDARG00000070461,0
ENSDARG00000042839,0
ENSDARG00000102122,0
ENSDARG00000092716,0
ENSDARG00000098081,0
ENSDARG00000099274,0
ENSDARG00000036968,0
ENSDARG00000104708,0
ENSDARG00000101867,0
ENSDARG00000102490,0
ENSDARG00000098669,0
ENSDARG00000099534,0
ENSDARG00000091720,0
ENSDARG00000034063,0
ENSDARG00000005627,0
ENSDARG00000086411,0
ENSDARG00000097084,0
ENSDARG00000037639,0
ENSDARG00000089505,0
ENSDARG00000037640,0
ENSDARG00000059150,0
ENSDARG00000098507,0
ENSDARG00000102111,0
ENSDARG00000035763,0
ENSDARG00000007641,0
ENSDARG00000012249,0
ENSDARG00000100664,0
ENSDARG00000105285,0
ENSDARG00000045666,0
ENSDARG00000079065,0
ENSDARG00000103985,0
ENSDARG00000104869,0
ENSDARG00000103523,0
ENSDARG00000104348,0
ENSDARG00000099181,0
ENSDARG00000104789,0
ENSDARG00000035009,0
ENSDARG00000091277,0
ENSDARG00000015404,0
ENSDARG00000067701,0
ENSDARG00000003854,0
ENSDARG00000077606,0
ENSDARG00000087555,0
ENSDARG00000098694,0
ENSDARG00000088247,0
ENSDARG00000071906,0
ENSDARG00000089368,0
ENSDARG00000071881,0
ENSDARG00000014139,0
ENSDARG00000089181,0
ENSDARG00000041215,0
ENSDARG00000016112,0
ENSDARG00000043627,1
ENSDARG00000079469,0
ENSDARG00000098488,0
ENSDARG00000074644,0
ENSDARG00000061909,0
ENSDARG00000088048,0
ENSDARG00000076557,0
ENSDARG00000062397,0
ENSDARG00000062379,0
ENSDARG00000077823,0
ENSDARG00000034011,0
ENSDARG00000102986,0
ENSDARG00000098058,0
ENSDARG00000104068,0
ENSDARG00000099143,0
ENSDARG00000105109,0
ENSDARG00000038270,0
ENSDARG00000099545,0
ENSDARG00000040465,0
ENSDARG00000055045,0
ENSDARG00000098746,0
ENSDARG00000101847,0
ENSDARG00000088924,0
ENSDARG00000040463,0
ENSDARG00000089009,0
ENSDARG00000024443,0
ENSDARG00000029088,0
ENSDARG00000031496,0
ENSDARG00000078976,0
ENSDARG00000025131,0
ENSDARG00000001249,0
ENSDARG00000037677,0
ENSDARG00000037675,0
ENSDARG00000011273,0
ENSDARG00000078518,0
ENSDARG00000092609,0
ENSDARG00000002344,0
ENSDARG00000067507,0
ENSDARG00000079382,0
ENSDARG00000002538,0
ENSDARG00000094204,0
ENSDARG00000071304,0
ENSDARG00000090982,0
ENSDARG00000079009,1
ENSDARG00000020387,0
ENSDARG00000038360,0
ENSDARG00000067545,0
ENSDARG00000092493,0
ENSDARG00000095339,0
ENSDARG00000089372,0
ENSDARG00000041619,0
ENSDARG00000041617,0
ENSDARG00000007960,0
ENSDARG00000041607,0
ENSDARG00000040881,0
ENSDARG00000078685,0
ENSDARG00000075121,0
ENSDARG00000037628,0
ENSDARG00000063095,0
ENSDARG00000078572,0
ENSDARG00000004726,0
ENSDARG00000003693,0
ENSDARG00000022813,0
ENSDARG00000087704,0
ENSDARG00000025071,0
ENSDARG00000104472,0
ENSDARG00000091058,0
ENSDARG00000025106,0
ENSDARG00000043484,0
ENSDARG00000073845,0
ENSDARG00000075735,0
ENSDARG00000029443,0
ENSDARG00000063036,0
ENSDARG00000099614,0
ENSDARG00000086585,1
ENSDARG00000089094,0
ENSDARG00000016280,0
ENSDARG00000016336,0
ENSDARG00000024090,0
ENSDARG00000090997,0
ENSDARG00000025033,0
ENSDARG00000037603,0
ENSDARG00000090986,0
ENSDARG00000071879,0
ENSDARG00000071878,0
ENSDARG00000099269,0
ENSDARG00000101507,0
ENSDARG00000086017,0
ENSDARG00000037574,0
ENSDARG00000058579,0
ENSDARG00000030775,0
ENSDARG00000037570,0
ENSDARG00000028740,0
ENSDARG00000091748,0
ENSDARG00000058302,0
ENSDARG00000087636,0
ENSDARG00000029890,0
ENSDARG00000037556,0
ENSDARG00000037555,0
ENSDARG00000075346,0
ENSDARG00000098680,0
ENSDARG00000037553,0
ENSDARG00000009982,0
ENSDARG00000029660,0
ENSDARG00000093612,0
ENSDARG00000020527,0
ENSDARG00000042236,0
ENSDARG00000071872,0
ENSDARG00000062795,0
ENSDARG00000029296,0
ENSDARG00000079306,0
ENSDARG00000071871,0
ENSDARG00000077169,0
ENSDARG00000058206,0
ENSDARG00000074865,0
ENSDARG00000071868,0
ENSDARG00000025577,0
ENSDARG00000104181,0
ENSDARG00000037506,0
ENSDARG00000003035,0
ENSDARG00000030608,0
ENSDARG00000037514,0
ENSDARG00000076312,0
ENSDARG00000100360,0
ENSDARG00000058062,0
ENSDARG00000037503,0
ENSDARG00000037498,0
ENSDARG00000037655,0
ENSDARG00000102968,0
ENSDARG00000104149,0
ENSDARG00000104786,0
ENSDARG00000098293,0
ENSDARG00000101910,0
ENSDARG00000103732,0
ENSDARG00000103391,0
ENSDARG00000102402,0
ENSDARG00000103917,0
ENSDARG00000099315,0
ENSDARG00000101510,0
ENSDARG00000101060,0
ENSDARG00000099455,0
ENSDARG00000105243,0
ENSDARG00000099767,0
ENSDARG00000100366,0
ENSDARG00000100558,0
ENSDARG00000101377,0
ENSDARG00000100916,0
ENSDARG00000099694,0
ENSDARG00000100515,0
ENSDARG00000100047,0
ENSDARG00000104453,0
ENSDARG00000099885,0
ENSDARG00000098671,0
ENSDARG00000098350,0
ENSDARG00000100850,0
ENSDARG00000102874,0
ENSDARG00000103856,0
ENSDARG00000098375,0
ENSDARG00000015239,0
ENSDARG00000076594,0
ENSDARG00000076466,0
ENSDARG00000037488,0
ENSDARG00000004115,0
ENSDARG00000075014,0
ENSDARG00000074071,0
ENSDARG00000105142,0
ENSDARG00000103774,0
ENSDARG00000057949,0
ENSDARG00000076090,0
ENSDARG00000074617,0
ENSDARG00000090319,0
ENSDARG00000032617,0
ENSDARG00000090993,0
ENSDARG00000023220,0
ENSDARG00000057394,0
ENSDARG00000079781,0
ENSDARG00000090169,0
ENSDARG00000037433,0
ENSDARG00000052242,0
ENSDARG00000071699,0
ENSDARG00000071697,0
ENSDARG00000098415,0
ENSDARG00000104028,0
ENSDARG00000016664,0
ENSDARG00000053684,0
ENSDARG00000104037,0
ENSDARG00000053691,0
ENSDARG00000019213,0
ENSDARG00000104800,0
ENSDARG00000089019,0
ENSDARG00000037423,0
ENSDARG00000037421,0
ENSDARG00000031382,0
ENSDARG00000062267,0
ENSDARG00000057055,0
ENSDARG00000057026,0
ENSDARG00000001880,0
ENSDARG00000078133,0
ENSDARG00000057007,0
ENSDARG00000025465,0
ENSDARG00000056984,0
ENSDARG00000037398,0
ENSDARG00000037397,0
ENSDARG00000037392,0
ENSDARG00000077822,0
ENSDARG00000076667,0
ENSDARG00000078059,0
ENSDARG00000079586,0
ENSDARG00000076230,0
ENSDARG00000037738,0
ENSDARG00000003699,0
ENSDARG00000079125,0
ENSDARG00000071671,0
ENSDARG00000056830,0
ENSDARG00000071669,0
ENSDARG00000074582,0
ENSDARG00000102162,0
ENSDARG00000078942,0
ENSDARG00000076547,0
ENSDARG00000103953,0
ENSDARG00000009218,0
ENSDARG00000018989,0
ENSDARG00000037307,0
ENSDARG00000013979,0
ENSDARG00000025032,0
ENSDARG00000101178,0
ENSDARG00000087538,0
ENSDARG00000104651,0
ENSDARG00000105348,0
ENSDARG00000056691,0
ENSDARG00000056680,0
ENSDARG00000018004,0
ENSDARG00000078259,0
ENSDARG00000037291,0
ENSDARG00000089302,0
ENSDARG00000105465,0
ENSDARG00000056647,0
ENSDARG00000076779,0
ENSDARG00000056627,0
ENSDARG00000034268,0
ENSDARG00000002463,0
ENSDARG00000101569,0
ENSDARG00000000380,0
ENSDARG00000091576,0
ENSDARG00000103788,0
ENSDARG00000001162,0
ENSDARG00000000394,0
ENSDARG00000099345,0
ENSDARG00000011618,0
ENSDARG00000056519,0
ENSDARG00000056517,0
ENSDARG00000061918,0
ENSDARG00000021250,0
ENSDARG00000012019,0
ENSDARG00000017741,0
ENSDARG00000019353,0
ENSDARG00000087693,0
ENSDARG00000075618,0
ENSDARG00000018923,0
ENSDARG00000088439,0
ENSDARG00000077166,0
ENSDARG00000020417,0
ENSDARG00000021899,0
ENSDARG00000004261,0
ENSDARG00000061854,0
ENSDARG00000061845,0
ENSDARG00000037244,0
ENSDARG00000017842,0
ENSDARG00000037238,0
ENSDARG00000071586,0
ENSDARG00000076801,0
ENSDARG00000056130,0
ENSDARG00000056127,0
ENSDARG00000056119,0
ENSDARG00000061764,0
ENSDARG00000105441,0
ENSDARG00000098652,0
ENSDARG00000075666,0
ENSDARG00000105498,0
ENSDARG00000034871,0
ENSDARG00000004527,0
ENSDARG00000004078,0
ENSDARG00000061527,0
ENSDARG00000016143,0
ENSDARG00000053668,0
ENSDARG00000037192,0
ENSDARG00000021794,0
ENSDARG00000034610,0
ENSDARG00000102462,0
ENSDARG00000037122,0
ENSDARG00000071567,0
ENSDARG00000037142,0
ENSDARG00000061603,0
ENSDARG00000061585,0
ENSDARG00000055852,0
ENSDARG00000037097,0
ENSDARG00000037101,0
ENSDARG00000032116,0
ENSDARG00000074255,0
ENSDARG00000002707,0
ENSDARG00000008796,0
ENSDARG00000037108,0
ENSDARG00000013075,0
ENSDARG00000094324,0
ENSDARG00000016058,0
ENSDARG00000061543,0
ENSDARG00000015355,0
ENSDARG00000019636,0
ENSDARG00000004270,0
ENSDARG00000021124,0
ENSDARG00000055786,0
ENSDARG00000021556,0
ENSDARG00000061566,0
ENSDARG00000105479,0
ENSDARG00000055792,0
ENSDARG00000102379,0
ENSDARG00000053702,0
ENSDARG00000011026,0
ENSDARG00000015649,0
ENSDARG00000016085,0
ENSDARG00000012025,0
ENSDARG00000015472,0
ENSDARG00000075492,0
ENSDARG00000021374,0
ENSDARG00000004046,0
ENSDARG00000008884,0
ENSDARG00000036500,0
ENSDARG00000028614,0
ENSDARG00000017931,0
ENSDARG00000010553,0
ENSDARG00000009209,0
ENSDARG00000060771,0
ENSDARG00000102058,0
ENSDARG00000079333,0
ENSDARG00000006683,0
ENSDARG00000014244,0
ENSDARG00000034943,0
ENSDARG00000100646,0
ENSDARG00000035056,0
ENSDARG00000022895,0
ENSDARG00000036442,0
ENSDARG00000099054,0
ENSDARG00000053570,0
ENSDARG00000001442,0
ENSDARG00000098475,0
ENSDARG00000100536,0
ENSDARG00000098466,0
ENSDARG00000105424,0
ENSDARG00000092553,0
ENSDARG00000102048,0
ENSDARG00000071478,0
ENSDARG00000053166,0
ENSDARG00000036292,0
ENSDARG00000105215,0
ENSDARG00000076796,0
ENSDARG00000103615,0
ENSDARG00000073870,0
ENSDARG00000053194,0
ENSDARG00000031929,0
ENSDARG00000029885,0
ENSDARG00000010721,0
ENSDARG00000087152,0
ENSDARG00000036316,0
ENSDARG00000000489,0
ENSDARG00000036329,0
ENSDARG00000033450,0
ENSDARG00000071467,0
ENSDARG00000053262,0
ENSDARG00000014914,0
ENSDARG00000060510,0
ENSDARG00000025972,0
ENSDARG00000036335,0
ENSDARG00000060515,0
ENSDARG00000016541,0
ENSDARG00000053279,0
ENSDARG00000078106,1
ENSDARG00000036383,0
ENSDARG00000105134,0
ENSDARG00000087094,0
ENSDARG00000036375,0
ENSDARG00000017565,0
ENSDARG00000075048,0
ENSDARG00000021352,0
ENSDARG00000092970,0
ENSDARG00000105311,0
ENSDARG00000036215,0
ENSDARG00000095092,0
ENSDARG00000020901,0
ENSDARG00000075421,0
ENSDARG00000089162,0
ENSDARG00000088168,0
ENSDARG00000089917,0
ENSDARG00000002609,0
ENSDARG00000099849,0
ENSDARG00000025535,0
ENSDARG00000090854,0
ENSDARG00000036235,0
ENSDARG00000089637,0
ENSDARG00000060338,0
ENSDARG00000102433,0
ENSDARG00000079591,0
ENSDARG00000060199,0
ENSDARG00000036247,0
ENSDARG00000101064,0
ENSDARG00000020079,0
ENSDARG00000004889,0
ENSDARG00000087599,0
ENSDARG00000071429,0
ENSDARG00000052855,0
ENSDARG00000089767,0
ENSDARG00000079399,0
ENSDARG00000036175,0
ENSDARG00000036171,0
ENSDARG00000006924,0
ENSDARG00000052674,0
ENSDARG00000100582,0
ENSDARG00000100564,0
ENSDARG00000103996,0
ENSDARG00000036162,0
ENSDARG00000036161,0
ENSDARG00000019236,0
ENSDARG00000029064,0
ENSDARG00000023672,0
ENSDARG00000026682,0
ENSDARG00000004433,0
ENSDARG00000036155,0
ENSDARG00000006865,0
ENSDARG00000076060,0
ENSDARG00000092277,0
ENSDARG00000034344,0
ENSDARG00000020759,0
ENSDARG00000019572,0
ENSDARG00000098164,0
ENSDARG00000052565,0
ENSDARG00000052567,0
ENSDARG00000052575,0
ENSDARG00000044011,0
ENSDARG00000087574,0
ENSDARG00000090788,0
ENSDARG00000077912,0
ENSDARG00000018145,0
ENSDARG00000015759,0
ENSDARG00000021392,0
ENSDARG00000052556,0
ENSDARG00000071384,0
ENSDARG00000052494,0
ENSDARG00000102824,0
ENSDARG00000077012,0
ENSDARG00000080010,0
ENSDARG00000076526,0
ENSDARG00000097875,0
ENSDARG00000102753,0
ENSDARG00000068265,0
ENSDARG00000068264,0
ENSDARG00000057272,0
ENSDARG00000103666,0
ENSDARG00000105401,0
ENSDARG00000102831,0
ENSDARG00000101961,0
ENSDARG00000104945,0
ENSDARG00000068582,0
ENSDARG00000052374,0
ENSDARG00000052371,0
ENSDARG00000052368,0
ENSDARG00000105357,0
ENSDARG00000063001,0
ENSDARG00000075467,0
ENSDARG00000101188,0
ENSDARG00000026137,0
ENSDARG00000060977,0
ENSDARG00000007025,0
ENSDARG00000088195,0
ENSDARG00000075727,0
ENSDARG00000098853,0
ENSDARG00000090309,0
ENSDARG00000087994,0
ENSDARG00000076811,0
ENSDARG00000093006,0
ENSDARG00000076189,0
ENSDARG00000029609,0
ENSDARG00000038870,0
ENSDARG00000059944,0
ENSDARG00000077726,0
ENSDARG00000019459,0
ENSDARG00000071353,0
ENSDARG00000103101,0
ENSDARG00000003213,0
ENSDARG00000074684,0
ENSDARG00000052290,0
ENSDARG00000026616,0
ENSDARG00000038858,0
ENSDARG00000071345,0
ENSDARG00000105411,0
ENSDARG00000052277,0
ENSDARG00000032929,0
ENSDARG00000011094,0
ENSDARG00000059911,0
ENSDARG00000039966,0
ENSDARG00000073999,0
ENSDARG00000019579,0
ENSDARG00000040190,0
ENSDARG00000105081,0
ENSDARG00000005482,0
ENSDARG00000086059,0
ENSDARG00000038835,0
ENSDARG00000038834,0
ENSDARG00000090071,0
ENSDARG00000101072,0
ENSDARG00000098209,0
ENSDARG00000102956,0
ENSDARG00000099923,0
ENSDARG00000002217,0
ENSDARG00000086245,0
ENSDARG00000071336,0
ENSDARG00000063663,0
ENSDARG00000099628,0
ENSDARG00000087417,0
ENSDARG00000014233,0
ENSDARG00000019963,0
ENSDARG00000030224,0
ENSDARG00000060016,0
ENSDARG00000043359,0
ENSDARG00000013335,0
ENSDARG00000015653,0
ENSDARG00000105261,0
ENSDARG00000099749,0
ENSDARG00000077736,0
ENSDARG00000098158,0
ENSDARG00000102463,0
ENSDARG00000104138,0
ENSDARG00000101794,0
ENSDARG00000103455,0
ENSDARG00000103415,0
ENSDARG00000037079,0
ENSDARG00000063670,0
ENSDARG00000104596,0
ENSDARG00000103144,0
ENSDARG00000104347,0
ENSDARG00000101636,0
ENSDARG00000063631,0
ENSDARG00000020493,0
ENSDARG00000059116,0
ENSDARG00000027159,0
ENSDARG00000007347,0
ENSDARG00000025605,0
ENSDARG00000044954,0
ENSDARG00000009136,0
ENSDARG00000077306,0
ENSDARG00000014031,0
ENSDARG00000075933,0
ENSDARG00000063635,0
ENSDARG00000070231,0
ENSDARG00000081270,0
ENSDARG00000090228,0
ENSDARG00000095157,0
ENSDARG00000102651,0
ENSDARG00000092659,0
ENSDARG00000102406,0
ENSDARG00000098631,0
ENSDARG00000101858,0
ENSDARG00000074745,0
ENSDARG00000078309,0
ENSDARG00000102684,0
ENSDARG00000077656,1
ENSDARG00000011055,0
ENSDARG00000004979,0
ENSDARG00000013095,0
ENSDARG00000079957,0
ENSDARG00000099997,0
ENSDARG00000075245,0
ENSDARG00000098868,0
ENSDARG00000100952,0
ENSDARG00000035161,0
ENSDARG00000070164,0
ENSDARG00000021555,0
ENSDARG00000002026,0
ENSDARG00000104860,0
ENSDARG00000100375,0
ENSDARG00000021439,0
ENSDARG00000020449,0
ENSDARG00000010681,0
ENSDARG00000075730,0
ENSDARG00000039820,0
ENSDARG00000014428,0
ENSDARG00000090054,0
ENSDARG00000089355,0
ENSDARG00000007362,0
ENSDARG00000093768,0
ENSDARG00000094016,0
ENSDARG00000039806,0
ENSDARG00000003449,0
ENSDARG00000021112,0
ENSDARG00000015662,0
ENSDARG00000087227,0
ENSDARG00000098941,0
ENSDARG00000101175,0
ENSDARG00000063358,0
ENSDARG00000024561,0
ENSDARG00000039543,0
ENSDARG00000013968,0
ENSDARG00000058574,0
ENSDARG00000077828,0
ENSDARG00000078166,0
ENSDARG00000012078,0
ENSDARG00000093874,0
ENSDARG00000008372,0
ENSDARG00000070076,0
ENSDARG00000070084,0
ENSDARG00000020219,0
ENSDARG00000030804,0
ENSDARG00000075559,0
ENSDARG00000101651,0
ENSDARG00000017422,0
ENSDARG00000074289,0
ENSDARG00000063187,0
ENSDARG00000058372,0
ENSDARG00000044414,0
ENSDARG00000075119,0
ENSDARG00000077549,0
ENSDARG00000061714,0
ENSDARG00000058180,0
ENSDARG00000058160,0
ENSDARG00000093267,0
ENSDARG00000070069,0
ENSDARG00000027016,0
ENSDARG00000087897,0
ENSDARG00000091398,0
ENSDARG00000062839,0
ENSDARG00000092199,0
ENSDARG00000057738,0
ENSDARG00000075943,0
ENSDARG00000057719,0
ENSDARG00000057630,0
ENSDARG00000057660,0
ENSDARG00000057671,0
ENSDARG00000069928,0
ENSDARG00000062745,0
ENSDARG00000039757,0
ENSDARG00000074760,0
ENSDARG00000031427,0
ENSDARG00000040534,0
ENSDARG00000040851,0
ENSDARG00000053082,0
ENSDARG00000076487,0
ENSDARG00000069909,0
ENSDARG00000039719,0
ENSDARG00000057881,0
ENSDARG00000057886,0
ENSDARG00000057890,0
ENSDARG00000074779,0
ENSDARG00000062924,0
ENSDARG00000003208,0
ENSDARG00000029600,0
ENSDARG00000073716,0
ENSDARG00000003328,0
ENSDARG00000076595,0
ENSDARG00000062965,0
ENSDARG00000069832,0
ENSDARG00000032102,0
ENSDARG00000028748,0
ENSDARG00000092855,0
ENSDARG00000036282,0
ENSDARG00000028469,0
ENSDARG00000007624,0
ENSDARG00000098414,0
ENSDARG00000079827,0
ENSDARG00000094301,0
ENSDARG00000095224,0
ENSDARG00000091900,0
ENSDARG00000017853,0
ENSDARG00000017165,0
ENSDARG00000001888,0
ENSDARG00000043970,0
ENSDARG00000039770,0
ENSDARG00000006128,0
ENSDARG00000078947,0
ENSDARG00000104810,0
ENSDARG00000028228,0
ENSDARG00000002071,0
ENSDARG00000004460,0
ENSDARG00000056753,0
ENSDARG00000078991,0
ENSDARG00000056757,0
ENSDARG00000008238,0
ENSDARG00000038473,0
ENSDARG00000056829,0
ENSDARG00000056801,0
ENSDARG00000090512,0
ENSDARG00000056794,0
ENSDARG00000103594,0
ENSDARG00000074686,0
ENSDARG00000090337,0
ENSDARG00000056831,0
ENSDARG00000076127,0
ENSDARG00000028201,0
ENSDARG00000078887,0
ENSDARG00000057075,0
ENSDARG00000075269,0
ENSDARG00000057064,0
ENSDARG00000033440,0
ENSDARG00000062330,0
ENSDARG00000026225,0
ENSDARG00000056978,0
ENSDARG00000004782,0
ENSDARG00000079056,0
ENSDARG00000075532,0
ENSDARG00000056640,0
ENSDARG00000062139,0
ENSDARG00000062164,0
ENSDARG00000056651,0
ENSDARG00000076755,0
ENSDARG00000010792,0
ENSDARG00000021201,0
ENSDARG00000104179,0
ENSDARG00000003311,0
