kegg	gene
dre04144	394099
dre04144	394243
dre04144	399477
dre04144	399482
dre04144	402861
dre04144	402885
dre04144	402889
dre04144	403031
dre04144	403045
dre04144	403050
dre04144	404040
dre04144	405810
dre04144	405821
dre04144	405840
dre04144	406318
dre04144	406411
dre04144	406414
dre04144	406525
dre04144	406621
dre04144	406659
dre04144	406669
dre04144	406671
dre04144	406684
dre04144	406704
dre04144	406766
dre04144	406797
dre04144	406798
dre04144	406837
dre04144	407684
dre04144	415179
dre04144	415190
dre04144	415204
dre04144	415240
dre04144	415255
dre04144	431725
dre04144	436678
dre04144	436688
dre04144	436718
dre04144	436806
dre04144	436828
dre04144	436839
dre04144	445047
dre04144	445154
dre04144	445305
dre04144	445397
dre04144	447839
dre04144	447840
dre04144	447863
dre04144	449549
dre04144	449679
dre04144	449831
dre04144	474327
dre04144	492364
dre04144	492487
dre04144	492497
dre04144	492549
dre04144	492771
dre04144	494477
dre04144	497629
dre04144	503600
dre04144	544664
dre04144	544667
dre04144	550286
dre04144	550406
dre04144	550542
dre04144	553266
dre04144	553374
dre04144	553629
dre04144	553656
dre04144	553764
dre04144	554230
dre04144	554561
dre04144	555174
dre04144	555340
dre04144	555737
dre04144	556104
dre04144	556132
dre04144	556226
dre04144	556277
dre04144	556641
dre04144	557061
dre04144	557194
dre04144	557199
dre04144	558153
dre04144	558248
dre04144	558477
dre04144	558613
dre04144	558931
dre04144	559329
dre04144	559334
dre04144	559483
dre04144	559634
dre04144	559690
dre04144	560210
dre04144	560446
dre04144	560461
dre04144	560542
dre04144	560578
dre04144	560581
dre04144	560761
dre04144	560806
dre04144	561288
dre04144	561653
dre04144	561659
dre04144	561697
dre04144	561771
dre04144	561879
dre04144	562719
dre04144	562943
dre04144	562949
dre04144	563459
dre04144	563511
dre04144	563561
dre04144	563633
dre04144	563884
dre04144	563976
dre04144	564152
dre04144	564814
dre04144	565109
dre04144	565383
dre04144	565434
dre04144	565563
dre04144	565743
dre04144	565752
dre04144	565838
dre04144	565859
dre04144	566086
dre04144	566120
dre04144	566350
dre04144	566797
dre04144	566849
dre04144	567055
dre04144	567182
dre04144	567190
dre04144	567272
dre04144	567452
dre04144	568064
dre04144	568170
dre04144	568405
dre04144	568737
dre04144	568800
dre04144	568935
dre04144	569240
dre04144	569358
dre04144	569403
dre04144	569532
dre04144	569546
dre04144	570669
dre04144	570918
dre04144	570939
dre04144	571256
dre04144	571431
dre04144	571453
dre04144	571626
dre04144	571767
dre04144	571897
dre04144	572492
dre04144	573376
dre04144	573437
dre04144	573631
dre04144	58092
dre04144	58129
dre04144	619253
dre04144	641490
dre04144	641572
dre04144	64274
dre04144	64885
dre04144	751630
dre04144	767667
dre04144	767670
dre04144	777731
dre04144	777738
dre04144	791153
dre04144	791212
dre04144	792229
dre04144	792519
dre04144	792828
dre04144	792915
dre04144	792928
dre04144	793158
dre04144	793623
dre04144	793882
dre04144	793920
dre04144	794215
dre04144	794278
dre04144	794365
dre04144	794400
dre04144	794689
dre04144	794862
dre04144	795505
dre04144	796345
dre04144	796537
dre04144	796604
dre04144	796724
dre04144	796867
dre04144	797187
dre04144	797355
dre04144	797422
dre04144	798846
dre04144	798876
dre04144	798901
dre04144	799082
dre04144	799156
dre04144	799227
dre04144	799274
dre04144	799278
dre04144	80959
dre04145	100001836
dre04145	100002113
dre04145	100003139
dre04145	100004566
dre04145	100004793
dre04145	100005026
dre04145	100038779
dre04145	100137128
dre04145	100151255
dre04145	100286774
dre04145	100318854
dre04145	100332402
dre04145	100333043
dre04145	100535241
dre04145	100535958
dre04145	100536533
dre04145	100537272
dre04145	100538038
dre04145	114464
dre04145	192298
dre04145	192335
dre04145	192336
dre04145	195824
dre04145	252849
dre04145	252850
dre04145	266796
dre04145	286779
dre04145	30248
dre04145	30443
dre04145	30491
dre04145	30762
dre04145	30763
dre04145	30764
dre04145	30783
dre04145	321046
dre04145	321315
dre04145	321453
dre04145	321724
dre04145	322811
dre04145	324307
dre04145	324985
dre04145	325317
dre04145	325402
dre04145	327204
dre04145	327277
dre04145	327377
dre04145	334175
dre04145	335025
dre04145	335110
dre04145	335509
dre04145	335798
dre04145	336681
dre04145	337223
dre04145	337572
dre04145	337583
dre04145	337690
dre04145	337737
dre04145	359839
dre04145	359840
dre04145	368614
dre04145	368615
dre04145	368771
dre04145	368816
dre04145	368877
dre04145	368878
dre04145	368907
dre04145	373080
dre04145	378966
dre04145	386701
dre04145	386787
dre04145	386807
dre04145	387260
dre04145	393154
dre04145	393386
dre04145	393398
dre04145	393551
dre04145	393557
dre04145	393664
dre04145	393902
dre04145	393935
dre04145	393945
dre04145	394110
dre04145	403014
dre04145	403125
dre04145	403131
dre04145	403132
dre04145	405821
dre04145	405864
dre04145	406303
dre04145	406342
dre04145	406486
dre04145	406757
dre04145	406811
dre04145	415141
dre04145	415163
dre04145	431725
dre04145	431777
dre04145	436636
dre04145	436641
dre04145	436772
dre04145	436799
dre04145	445164
dre04145	449549
dre04145	449655
dre04145	450017
dre04145	492459
dre04145	494039
dre04145	494477
dre04145	548346
dre04145	550458
dre04145	553691
dre04145	553767
dre04145	554127
dre04145	554130
dre04145	554157
dre04145	556103
dre04145	556734
dre04145	557797
dre04145	558552
dre04145	558942
dre04145	559502
dre04145	561117
dre04145	561469
dre04145	561525
dre04145	561612
dre04145	561901
dre04145	562473
dre04145	562669
dre04145	562838
dre04145	562943
dre04145	563328
dre04145	563429
dre04145	563556
dre04145	565074
dre04145	566971
dre04145	569124
dre04145	570216
dre04145	571282
dre04145	571584
dre04145	573122
dre04145	573216
dre04145	573266
dre04145	57934
dre04145	57935
dre04145	60658
dre04145	641421
dre04145	641561
dre04145	641565
dre04145	64885
dre04145	654336
dre04145	767729
dre04145	767746
dre04145	767806
dre04145	791723
dre04145	791986
dre04145	792699
dre04145	795671
dre04145	798868
dre04146	100000859
dre04146	100003383
dre04146	100006589
dre04146	100034578
dre04146	100037349
dre04146	100093708
dre04146	100329471
dre04146	100537809
dre04146	30068
dre04146	30553
dre04146	324778
dre04146	334561
dre04146	334644
dre04146	335799
dre04146	386801
dre04146	386951
dre04146	393105
dre04146	393174
dre04146	393197
dre04146	393455
dre04146	393539
dre04146	393618
dre04146	393622
dre04146	393839
dre04146	394131
dre04146	394140
dre04146	394190
dre04146	402827
dre04146	402994
dre04146	404036
dre04146	405800
dre04146	406358
dre04146	406421
dre04146	406623
dre04146	406803
dre04146	431754
dre04146	436603
dre04146	436833
dre04146	436840
dre04146	436918
dre04146	445175
dre04146	447855
dre04146	447860
dre04146	447868
dre04146	449545
dre04146	449662
dre04146	449821
dre04146	450048
dre04146	450052
dre04146	492477
dre04146	494096
dre04146	494099
dre04146	541344
dre04146	541405
dre04146	550370
dre04146	550422
dre04146	550521
dre04146	553204
dre04146	553653
dre04146	554105
dre04146	555308
dre04146	556228
dre04146	557009
dre04146	558601
dre04146	559656
dre04146	559933
dre04146	560486
dre04146	562105
dre04146	563178
dre04146	563199
dre04146	563203
dre04146	563654
dre04146	565385
dre04146	565760
dre04146	566065
dre04146	566367
dre04146	566742
dre04146	566863
dre04146	567157
dre04146	571388
dre04146	572335
dre04146	573990
dre04146	619259
dre04146	767748
dre04146	792998
dre04146	79378
dre04146	793906
dre04146	794545
dre04150	100000252
dre04150	100000325
dre04150	100001198
dre04150	100002225
dre04150	100002263
dre04150	100003514
dre04150	100003877
dre04150	100006041
dre04150	100006675
dre04150	100009657
dre04150	100037316
dre04150	100148840
dre04150	100149082
dre04150	100149745
dre04150	100149794
dre04150	100329656
dre04150	100329702
dre04150	100330617
dre04150	100332722
dre04150	100333504
dre04150	100333967
dre04150	100536950
dre04150	100537196
dre04150	100537865
dre04150	101910198
dre04150	103908663
dre04150	103909113
dre04150	103909873
dre04150	114433
dre04150	192335
dre04150	245699
dre04150	245700
dre04150	245701
dre04150	245702
dre04150	286779
dre04150	30105
dre04150	30122
dre04150	30123
dre04150	30128
dre04150	30144
dre04150	30171
dre04150	30262
dre04150	30283
dre04150	30308
dre04150	30363
dre04150	30364
dre04150	30366
dre04150	30369
dre04150	30370
dre04150	30380
dre04150	30412
dre04150	30654
dre04150	30716
dre04150	323588
dre04150	323630
dre04150	324140
dre04150	324254
dre04150	324863
dre04150	325358
dre04150	334550
dre04150	334749
dre04150	335025
dre04150	336619
dre04150	337167
dre04150	337583
dre04150	337670
dre04150	338219
dre04150	359837
dre04150	359839
dre04150	359840
dre04150	360144
dre04150	368415
dre04150	368907
dre04150	378866
dre04150	378972
dre04150	393208
dre04150	393228
dre04150	393287
dre04150	393533
dre04150	393702
dre04150	393732
dre04150	393750
dre04150	393935
dre04150	393953
dre04150	394110
dre04150	394174
dre04150	399480
dre04150	399488
dre04150	403000
dre04150	403065
dre04150	403146
dre04150	404211
dre04150	405785
dre04150	406308
dre04150	406311
dre04150	406336
dre04150	406349
dre04150	406411
dre04150	406471
dre04150	406598
dre04150	406659
dre04150	406728
dre04150	406822
dre04150	415235
dre04150	436718
dre04150	436799
dre04150	445028
dre04150	445155
dre04150	445289
dre04150	449655
dre04150	492361
dre04150	493609
dre04150	497384
dre04150	541523
dre04150	541544
dre04150	550286
dre04150	550537
dre04150	550549
dre04150	553214
dre04150	553597
dre04150	553656
dre04150	555584
dre04150	556087
dre04150	556286
dre04150	557109
dre04150	557176
dre04150	557384
dre04150	557447
dre04150	558848
dre04150	559050
dre04150	559281
dre04150	559391
dre04150	560032
dre04150	560194
dre04150	560455
dre04150	560549
dre04150	561019
dre04150	561670
dre04150	561737
dre04150	561831
dre04150	561835
dre04150	562032
dre04150	562137
dre04150	562242
dre04150	562995
dre04150	563181
dre04150	563427
dre04150	563560
dre04150	563708
dre04150	564261
dre04150	564989
dre04150	565677
dre04150	565714
dre04150	565921
dre04150	566559
dre04150	566735
dre04150	567524
dre04150	567746
dre04150	568191
dre04150	568518
dre04150	569420
dre04150	569863
dre04150	570077
dre04150	570568
dre04150	571285
dre04150	572074
dre04150	573492
dre04150	58023
dre04150	58072
dre04150	58073
dre04150	60632
dre04150	678628
dre04150	751630
dre04150	751644
dre04150	767781
dre04150	768177
dre04150	777634
dre04150	777728
dre04150	790938
dre04150	791563
dre04150	791595
dre04150	792689
dre04150	79380
dre04150	794088
dre04150	796322
dre04150	797250
dre04150	797680
dre04150	798071
dre04150	799566
dre04150	80972
dre04210	100000252
dre04210	100000903
dre04210	100000986
dre04210	100001138
dre04210	100002225
dre04210	100002263
dre04210	100002293
dre04210	100002454
dre04210	100003446
dre04210	100004261
dre04210	100004321
dre04210	100005446
dre04210	100005496
dre04210	100007048
dre04210	100007906
dre04210	100135062
dre04210	100137109
dre04210	100148503
dre04210	100149273
dre04210	100149388
dre04210	100149794
dre04210	100190951
dre04210	101910198
dre04210	103909873
dre04210	114401
dre04210	114461
dre04210	140621
dre04210	195815
dre04210	195816
dre04210	195817
dre04210	246726
dre04210	30196
dre04210	30380
dre04210	30443
dre04210	30546
dre04210	30590
dre04210	30716
dre04210	321453
dre04210	321564
dre04210	323099
dre04210	323588
dre04210	324818
dre04210	327377
dre04210	335495
dre04210	335916
dre04210	336746
dre04210	337223
dre04210	337572
dre04210	360144
dre04210	368704
dre04210	373080
dre04210	373093
dre04210	373107
dre04210	373108
dre04210	373110
dre04210	373114
dre04210	373118
dre04210	373125
dre04210	373130
dre04210	378972
dre04210	393154
dre04210	393228
dre04210	393287
dre04210	393317
dre04210	393398
dre04210	393417
dre04210	393548
dre04210	393664
dre04210	394174
dre04210	394198
dre04210	399480
dre04210	402991
dre04210	403000
dre04210	403064
dre04210	403146
dre04210	404211
dre04210	405785
dre04210	406303
dre04210	406304
dre04210	406311
dre04210	406463
dre04210	406471
dre04210	406514
dre04210	406598
dre04210	406645
dre04210	406728
dre04210	406768
dre04210	415099
dre04210	415158
dre04210	431763
dre04210	431777
dre04210	436641
dre04210	436866
dre04210	436904
dre04210	445091
dre04210	445164
dre04210	445289
dre04210	450022
dre04210	492763
dre04210	497646
dre04210	541374
dre04210	541530
dre04210	550286
dre04210	550475
dre04210	550505
dre04210	552927
dre04210	553353
dre04210	553383
dre04210	553634
dre04210	553656
dre04210	554157
dre04210	555703
dre04210	556410
dre04210	556486
dre04210	557109
dre04210	557176
dre04210	557302
dre04210	557526
dre04210	558045
dre04210	558237
dre04210	559425
dre04210	559564
dre04210	560549
dre04210	560788
dre04210	560883
dre04210	560917
dre04210	561006
dre04210	561737
dre04210	562317
dre04210	562585
dre04210	562720
dre04210	563053
dre04210	563181
dre04210	563560
dre04210	564261
dre04210	564295
dre04210	564403
dre04210	565106
dre04210	565588
dre04210	565756
dre04210	565825
dre04210	566604
dre04210	567021
dre04210	567333
dre04210	567460
dre04210	567611
dre04210	569298
dre04210	569698
dre04210	570238
dre04210	570772
dre04210	571033
dre04210	573122
dre04210	573216
dre04210	57934
dre04210	57935
dre04210	58022
dre04210	58081
dre04210	58100
dre04210	58122
dre04210	58130
dre04210	58131
dre04210	58133
dre04210	641561
dre04210	65225
dre04210	65236
dre04210	735295
dre04210	751765
dre04210	767645
dre04210	768248
dre04210	794666
dre04210	795766
dre04210	797799
dre04210	798445
dre04210	799791
dre04260	100002384
dre04260	100003220
dre04260	100003329
dre04260	100034540
dre04260	100034580
dre04260	100037383
dre04260	100126126
dre04260	100148645
dre04260	100329748
dre04260	100329813
dre04260	100331116
dre04260	100333064
dre04260	100333135
dre04260	100535196
dre04260	100537244
dre04260	100884147
dre04260	101885761
dre04260	114457
dre04260	140512
dre04260	140539
dre04260	140540
dre04260	140541
dre04260	170581
dre04260	30324
dre04260	30468
dre04260	30616
dre04260	322013
dre04260	322549
dre04260	324244
dre04260	326962
dre04260	326975
dre04260	335751
dre04260	335774
dre04260	336118
dre04260	337770
dre04260	353247
dre04260	373076
dre04260	393478
dre04260	393614
dre04260	393776
dre04260	393793
dre04260	393908
dre04260	402880
dre04260	403310
dre04260	405791
dre04260	406359
dre04260	406437
dre04260	408256
dre04260	415175
dre04260	415209
dre04260	415253
dre04260	436768
dre04260	436925
dre04260	436930
dre04260	436968
dre04260	447942
dre04260	494577
dre04260	554101
dre04260	554103
dre04260	554154
dre04260	557348
dre04260	559964
dre04260	561434
dre04260	562422
dre04260	563476
dre04260	564379
dre04260	564883
dre04260	565158
dre04260	566723
dre04260	567438
dre04260	568225
dre04260	568463
dre04260	568759
dre04260	569770
dre04260	570210
dre04260	570683
dre04260	571193
dre04260	574004
dre04260	58071
dre04260	58114
dre04260	64267
dre04260	64269
dre04260	64272
dre04260	64273
dre04260	64609
dre04260	64610
dre04260	64611
dre04260	64612
dre04260	64616
dre04260	677750
dre04260	678560
dre04260	751638
dre04260	768300
dre04260	794222
dre04260	794522
dre04260	795135
dre04260	795492
dre04260	797409
dre04261	100000252
dre04261	100001532
dre04261	100002263
dre04261	100002318
dre04261	100002802
dre04261	100003220
dre04261	100003223
dre04261	100003329
dre04261	100005325
dre04261	100005981
dre04261	100006516
dre04261	100006888
dre04261	100007048
dre04261	100034540
dre04261	100034580
dre04261	100037315
dre04261	100037383
dre04261	100126126
dre04261	100148645
dre04261	100148976
dre04261	100149100
dre04261	100149794
dre04261	100329748
dre04261	100329813
dre04261	100331116
dre04261	100333318
dre04261	100333455
dre04261	100333538
dre04261	100333702
dre04261	100333967
dre04261	100535196
dre04261	100537244
dre04261	100537538
dre04261	100884147
dre04261	101884360
dre04261	101885761
dre04261	101886094
dre04261	101886280
dre04261	101910198
dre04261	108179012
dre04261	114457
dre04261	170581
dre04261	192322
dre04261	266756
dre04261	30324
dre04261	30468
dre04261	30616
dre04261	30681
dre04261	321808
dre04261	322013
dre04261	323509
dre04261	323588
dre04261	324244
dre04261	327263
dre04261	327301
dre04261	327379
dre04261	327650
dre04261	334597
dre04261	336121
dre04261	336421
dre04261	337770
dre04261	338317
dre04261	353247
dre04261	360144
dre04261	368217
dre04261	373076
dre04261	373878
dre04261	373881
dre04261	378746
dre04261	378972
dre04261	393100
dre04261	393614
dre04261	393885
dre04261	393908
dre04261	393946
dre04261	393998
dre04261	394174
dre04261	399480
dre04261	403146
dre04261	403310
dre04261	404211
dre04261	405791
dre04261	405816
dre04261	406311
dre04261	406437
dre04261	406514
dre04261	406582
dre04261	406598
dre04261	406610
dre04261	406660
dre04261	406685
dre04261	406853
dre04261	407700
dre04261	407980
dre04261	408256
dre04261	415175
dre04261	415185
dre04261	415209
dre04261	436815
dre04261	436925
dre04261	445076
dre04261	445208
dre04261	445232
dre04261	445297
dre04261	449548
dre04261	492486
dre04261	497384
dre04261	503772
dre04261	550436
dre04261	550585
dre04261	553700
dre04261	555423
dre04261	555432
dre04261	555548
dre04261	556410
